fecha,producto,region,canal,promocion,precio,inventario_inicial,ventas_unidades,reabastecimiento,inventario_final,lead_time_dias
2024-03-01,Agua Mineral,Occidente,Distribuidor,0,18.0,4948,141,0,4807,5
2024-03-02,Agua Mineral,Centro,Distribuidor,0,18.0,4807,177,0,4630,5
2024-03-03,Agua Mineral,Centro,Tienda,0,18.0,4630,165,0,4465,5
2024-03-04,Agua Mineral,Occidente,Ecommerce,0,18.0,4465,173,0,4292,5
2024-03-05,Agua Mineral,Sur,Tienda,1,16.74,4292,179,0,4113,5
2024-03-06,Agua Mineral,Occidente,Ecommerce,1,16.74,4113,173,0,3940,5
2024-03-07,Agua Mineral,Occidente,Tienda,1,16.74,3940,171,0,3769,5
2024-03-08,Agua Mineral,Centro,Distribuidor,0,18.0,3769,121,0,3648,5
2024-03-09,Agua Mineral,Sur,Ecommerce,0,18.0,3648,155,0,3493,5
2024-03-10,Agua Mineral,Centro,Distribuidor,0,18.0,3493,209,0,3284,5
2024-03-11,Agua Mineral,Centro,Tienda,0,18.0,3284,120,0,3164,5
2024-03-12,Agua Mineral,Centro,Distribuidor,0,18.0,3164,132,0,3032,5
2024-03-13,Agua Mineral,Occidente,Distribuidor,0,18.0,3032,137,0,2895,5
2024-03-14,Agua Mineral,Sur,Ecommerce,0,18.0,2895,139,0,2756,5
2024-03-15,Agua Mineral,Occidente,Ecommerce,0,18.0,2756,138,0,2618,5
2024-03-16,Agua Mineral,Occidente,Ecommerce,0,18.0,2618,174,0,2444,5
2024-03-17,Agua Mineral,Occidente,Ecommerce,0,18.0,2444,181,0,2263,5
2024-03-18,Agua Mineral,Norte,Ecommerce,0,18.0,2263,136,0,2127,5
2024-03-19,Agua Mineral,Centro,Distribuidor,0,18.0,2127,145,0,1982,5
2024-03-20,Agua Mineral,Centro,Ecommerce,1,16.74,1982,180,0,1802,5
2024-03-21,Agua Mineral,Occidente,Ecommerce,1,16.74,1802,192,0,1610,5
2024-03-22,Agua Mineral,Sur,Distribuidor,0,18.0,1610,152,0,1458,5
2024-03-23,Agua Mineral,Norte,Ecommerce,0,18.0,1458,171,3911,5198,5
2024-03-24,Agua Mineral,Sur,Distribuidor,0,18.0,5198,182,0,5016,5
2024-03-25,Agua Mineral,Norte,Distribuidor,0,18.0,5016,155,0,4861,5
2024-03-26,Agua Mineral,Centro,Ecommerce,0,18.0,4861,131,0,4730,5
2024-03-27,Agua Mineral,Norte,Ecommerce,0,18.0,4730,141,0,4589,5
2024-03-28,Agua Mineral,Norte,Ecommerce,0,18.0,4589,146,0,4443,5
2024-03-29,Agua Mineral,Norte,Tienda,0,18.0,4443,130,0,4313,5
2024-03-30,Agua Mineral,Occidente,Distribuidor,0,18.0,4313,199,0,4114,5
2024-03-31,Agua Mineral,Norte,Tienda,0,18.0,4114,173,0,3941,5
2024-04-01,Agua Mineral,Norte,Tienda,0,18.0,3941,163,0,3778,5
2024-04-02,Agua Mineral,Centro,Distribuidor,0,18.0,3778,136,0,3642,5
2024-04-03,Agua Mineral,Centro,Distribuidor,0,18.0,3642,137,0,3505,5
2024-04-04,Agua Mineral,Centro,Distribuidor,0,18.0,3505,124,0,3381,5
2024-04-05,Agua Mineral,Occidente,Distribuidor,1,16.74,3381,189,0,3192,5
2024-04-06,Agua Mineral,Sur,Distribuidor,1,16.74,3192,214,0,2978,5
2024-04-07,Agua Mineral,Occidente,Tienda,1,16.74,2978,226,0,2752,5
2024-04-08,Agua Mineral,Centro,Ecommerce,0,18.0,2752,132,0,2620,5
2024-04-09,Agua Mineral,Sur,Distribuidor,0,18.0,2620,145,0,2475,5
2024-04-10,Agua Mineral,Occidente,Tienda,0,18.0,2475,110,0,2365,5
2024-04-11,Agua Mineral,Sur,Tienda,0,18.0,2365,143,0,2222,5
2024-04-12,Agua Mineral,Centro,Tienda,0,18.0,2222,146,0,2076,5
2024-04-13,Agua Mineral,Sur,Distribuidor,0,18.0,2076,173,0,1903,5
2024-04-14,Agua Mineral,Norte,Ecommerce,0,18.0,1903,173,0,1730,5
2024-04-15,Agua Mineral,Norte,Distribuidor,0,18.0,1730,136,0,1594,5
2024-04-16,Agua Mineral,Occidente,Ecommerce,0,18.0,1594,140,0,1454,5
2024-04-17,Agua Mineral,Occidente,Tienda,0,18.0,1454,159,3747,5042,5
2024-04-18,Agua Mineral,Centro,Tienda,0,18.0,5042,155,0,4887,5
2024-04-19,Agua Mineral,Centro,Tienda,0,18.0,4887,138,0,4749,5
2024-04-20,Agua Mineral,Centro,Distribuidor,1,16.74,4749,222,0,4527,5
2024-04-21,Agua Mineral,Occidente,Distribuidor,1,16.74,4527,227,0,4300,5
2024-04-22,Agua Mineral,Centro,Distribuidor,0,18.0,4300,127,0,4173,5
2024-04-23,Agua Mineral,Sur,Tienda,0,18.0,4173,166,0,4007,5
2024-04-24,Agua Mineral,Sur,Tienda,0,18.0,4007,131,0,3876,5
2024-04-25,Agua Mineral,Occidente,Distribuidor,0,18.0,3876,143,0,3733,5
2024-04-26,Agua Mineral,Sur,Tienda,0,18.0,3733,138,0,3595,5
2024-04-27,Agua Mineral,Sur,Distribuidor,0,18.0,3595,172,0,3423,5
2024-04-28,Agua Mineral,Occidente,Distribuidor,0,18.0,3423,173,0,3250,5
2024-04-29,Agua Mineral,Norte,Tienda,0,18.0,3250,161,0,3089,5
2024-04-30,Agua Mineral,Centro,Tienda,0,18.0,3089,111,0,2978,5
2024-05-01,Agua Mineral,Occidente,Distribuidor,0,18.0,2978,172,0,2806,5
2024-05-02,Agua Mineral,Norte,Distribuidor,0,18.0,2806,129,0,2677,5
2024-05-03,Agua Mineral,Norte,Tienda,0,18.0,2677,129,0,2548,5
2024-05-04,Agua Mineral,Occidente,Tienda,0,18.0,2548,168,0,2380,5
2024-05-05,Agua Mineral,Sur,Distribuidor,1,16.74,2380,198,0,2182,5
2024-05-06,Agua Mineral,Norte,Distribuidor,1,16.74,2182,176,0,2006,5
2024-05-07,Agua Mineral,Centro,Ecommerce,1,16.74,2006,181,0,1825,5
2024-05-08,Agua Mineral,Sur,Distribuidor,0,18.0,1825,146,0,1679,5
2024-05-09,Agua Mineral,Occidente,Tienda,0,18.0,1679,157,0,1522,5
2024-05-10,Agua Mineral,Norte,Distribuidor,0,18.0,1522,124,3878,5276,5
2024-05-11,Agua Mineral,Norte,Ecommerce,0,18.0,5276,191,0,5085,5
2024-05-12,Agua Mineral,Occidente,Tienda,0,18.0,5085,177,0,4908,5
2024-05-13,Agua Mineral,Sur,Tienda,0,18.0,4908,124,0,4784,5
2024-05-14,Agua Mineral,Centro,Tienda,0,18.0,4784,121,0,4663,5
2024-05-15,Agua Mineral,Norte,Ecommerce,0,18.0,4663,140,0,4523,5
2024-05-16,Agua Mineral,Occidente,Distribuidor,0,18.0,4523,139,0,4384,5
2024-05-17,Agua Mineral,Sur,Ecommerce,0,18.0,4384,139,0,4245,5
2024-05-18,Agua Mineral,Occidente,Tienda,0,18.0,4245,185,0,4060,5
2024-05-19,Agua Mineral,Sur,Tienda,0,18.0,4060,183,0,3877,5
2024-05-20,Agua Mineral,Occidente,Ecommerce,1,16.74,3877,172,0,3705,5
2024-05-21,Agua Mineral,Centro,Tienda,1,16.74,3705,166,0,3539,5
2024-05-22,Agua Mineral,Norte,Ecommerce,0,18.0,3539,125,0,3414,5
2024-05-23,Agua Mineral,Norte,Ecommerce,0,18.0,3414,116,0,3298,5
2024-05-24,Agua Mineral,Centro,Tienda,0,18.0,3298,120,0,3178,5
2024-05-25,Agua Mineral,Norte,Distribuidor,0,18.0,3178,147,0,3031,5
2024-05-26,Agua Mineral,Sur,Distribuidor,0,18.0,3031,187,0,2844,5
2024-05-27,Agua Mineral,Occidente,Tienda,0,18.0,2844,136,0,2708,5
2024-05-28,Agua Mineral,Norte,Tienda,0,18.0,2708,140,0,2568,5
2024-05-29,Agua Mineral,Occidente,Tienda,0,18.0,2568,129,0,2439,5
2024-05-30,Agua Mineral,Occidente,Ecommerce,0,18.0,2439,161,0,2278,5
2024-05-31,Agua Mineral,Occidente,Distribuidor,0,18.0,2278,118,0,2160,5
2024-06-01,Agua Mineral,Sur,Distribuidor,0,18.0,2160,145,0,2015,5
2024-06-02,Agua Mineral,Centro,Ecommerce,0,18.0,2015,192,0,1823,5
2024-06-03,Agua Mineral,Norte,Ecommerce,0,18.0,1823,114,0,1709,5
2024-06-04,Agua Mineral,Centro,Tienda,0,18.0,1709,127,0,1582,5
2024-06-05,Agua Mineral,Centro,Tienda,1,16.74,1582,158,0,1424,5
2024-06-06,Agua Mineral,Sur,Ecommerce,1,16.74,1424,170,3756,5010,5
2024-06-07,Agua Mineral,Norte,Tienda,1,16.74,5010,151,0,4859,5
2024-06-08,Agua Mineral,Occidente,Distribuidor,0,18.0,4859,160,0,4699,5
2024-06-09,Agua Mineral,Centro,Tienda,0,18.0,4699,169,0,4530,5
2024-06-10,Agua Mineral,Occidente,Distribuidor,0,18.0,4530,110,0,4420,5
2024-06-11,Agua Mineral,Norte,Ecommerce,0,18.0,4420,114,0,4306,5
2024-06-12,Agua Mineral,Sur,Tienda,0,18.0,4306,131,0,4175,5
2024-06-13,Agua Mineral,Sur,Distribuidor,0,18.0,4175,131,0,4044,5
2024-06-14,Agua Mineral,Occidente,Ecommerce,0,18.0,4044,140,0,3904,5
2024-06-15,Agua Mineral,Sur,Tienda,0,18.0,3904,158,0,3746,5
2024-06-16,Agua Mineral,Centro,Tienda,0,18.0,3746,158,0,3588,5
2024-06-17,Agua Mineral,Occidente,Ecommerce,0,18.0,3588,115,0,3473,5
2024-06-18,Agua Mineral,Centro,Ecommerce,0,18.0,3473,139,0,3334,5
2024-06-19,Agua Mineral,Centro,Distribuidor,0,18.0,3334,140,0,3194,5
2024-06-20,Agua Mineral,Centro,Distribuidor,1,16.74,3194,158,0,3036,5
2024-06-21,Agua Mineral,Norte,Distribuidor,1,16.74,3036,149,0,2887,5
2024-06-22,Agua Mineral,Centro,Ecommerce,0,18.0,2887,153,0,2734,5
2024-06-23,Agua Mineral,Norte,Tienda,0,18.0,2734,154,0,2580,5
2024-06-24,Agua Mineral,Occidente,Tienda,0,18.0,2580,113,0,2467,5
2024-06-25,Agua Mineral,Occidente,Ecommerce,0,18.0,2467,114,0,2353,5
2024-06-26,Agua Mineral,Centro,Tienda,0,18.0,2353,137,0,2216,5
2024-06-27,Agua Mineral,Sur,Tienda,0,18.0,2216,128,0,2088,5
2024-06-28,Agua Mineral,Sur,Ecommerce,0,18.0,2088,118,0,1970,5
2024-06-29,Agua Mineral,Sur,Distribuidor,0,18.0,1970,139,0,1831,5
2024-06-30,Agua Mineral,Occidente,Ecommerce,0,18.0,1831,143,0,1688,5
2024-07-01,Agua Mineral,Occidente,Tienda,0,18.0,1688,101,0,1587,5
2024-07-02,Agua Mineral,Sur,Distribuidor,0,18.0,1587,122,0,1465,5
2024-07-03,Agua Mineral,Sur,Tienda,0,18.0,1465,111,3908,5262,5
2024-07-04,Agua Mineral,Centro,Ecommerce,0,18.0,5262,122,0,5140,5
2024-07-05,Agua Mineral,Sur,Tienda,1,16.74,5140,160,0,4980,5
2024-07-06,Agua Mineral,Sur,Ecommerce,1,16.74,4980,193,0,4787,5
2024-07-07,Agua Mineral,Centro,Ecommerce,1,16.74,4787,184,0,4603,5
2024-07-08,Agua Mineral,Sur,Ecommerce,0,18.0,4603,108,0,4495,5
2024-07-09,Agua Mineral,Centro,Tienda,0,18.0,4495,103,0,4392,5
2024-07-10,Agua Mineral,Norte,Tienda,0,18.0,4392,131,0,4261,5
2024-07-11,Agua Mineral,Sur,Distribuidor,0,18.0,4261,120,0,4141,5
2024-07-12,Agua Mineral,Norte,Ecommerce,0,18.0,4141,112,0,4029,5
2024-07-13,Agua Mineral,Occidente,Tienda,0,18.0,4029,151,0,3878,5
2024-07-14,Agua Mineral,Occidente,Distribuidor,0,18.0,3878,156,0,3722,5
2024-07-15,Agua Mineral,Centro,Tienda,0,18.0,3722,107,0,3615,5
2024-07-16,Agua Mineral,Norte,Tienda,0,18.0,3615,117,0,3498,5
2024-07-17,Agua Mineral,Norte,Ecommerce,0,18.0,3498,117,0,3381,5
2024-07-18,Agua Mineral,Occidente,Distribuidor,0,18.0,3381,131,0,3250,5
2024-07-19,Agua Mineral,Occidente,Ecommerce,0,18.0,3250,109,0,3141,5
2024-07-20,Agua Mineral,Centro,Tienda,1,16.74,3141,171,0,2970,5
2024-07-21,Agua Mineral,Occidente,Tienda,1,16.74,2970,184,0,2786,5
2024-07-22,Agua Mineral,Norte,Distribuidor,0,18.0,2786,120,0,2666,5
2024-07-23,Agua Mineral,Centro,Ecommerce,0,18.0,2666,114,0,2552,5
2024-07-24,Agua Mineral,Occidente,Distribuidor,0,18.0,2552,130,0,2422,5
2024-07-25,Agua Mineral,Occidente,Ecommerce,0,18.0,2422,107,0,2315,5
2024-07-26,Agua Mineral,Centro,Tienda,0,18.0,2315,113,0,2202,5
2024-07-27,Agua Mineral,Centro,Distribuidor,0,18.0,2202,122,0,2080,5
2024-07-28,Agua Mineral,Occidente,Ecommerce,0,18.0,2080,127,0,1953,5
2024-07-29,Agua Mineral,Occidente,Distribuidor,0,18.0,1953,102,0,1851,5
2024-07-30,Agua Mineral,Centro,Ecommerce,0,18.0,1851,107,0,1744,5
2024-07-31,Agua Mineral,Occidente,Tienda,0,18.0,1744,94,0,1650,5
2024-08-01,Agua Mineral,Sur,Ecommerce,0,18.0,1650,116,0,1534,5
2024-08-02,Agua Mineral,Sur,Ecommerce,0,18.0,1534,100,3854,5288,5
2024-08-03,Agua Mineral,Occidente,Tienda,0,18.0,5288,135,0,5153,5
2024-08-04,Agua Mineral,Centro,Tienda,0,18.0,5153,133,0,5020,5
2024-08-05,Agua Mineral,Occidente,Tienda,1,16.74,5020,136,0,4884,5
2024-08-06,Agua Mineral,Occidente,Distribuidor,1,16.74,4884,120,0,4764,5
2024-08-07,Agua Mineral,Occidente,Ecommerce,1,16.74,4764,135,0,4629,5
2024-08-08,Agua Mineral,Centro,Distribuidor,0,18.0,4629,100,0,4529,5
2024-08-09,Agua Mineral,Norte,Ecommerce,0,18.0,4529,107,0,4422,5
2024-08-10,Agua Mineral,Centro,Tienda,0,18.0,4422,131,0,4291,5
2024-08-11,Agua Mineral,Norte,Distribuidor,0,18.0,4291,126,0,4165,5
2024-08-12,Agua Mineral,Centro,Distribuidor,0,18.0,4165,110,0,4055,5
2024-08-13,Agua Mineral,Norte,Tienda,0,18.0,4055,101,0,3954,5
2024-08-14,Agua Mineral,Centro,Distribuidor,0,18.0,3954,114,0,3840,5
2024-08-15,Agua Mineral,Occidente,Ecommerce,0,18.0,3840,104,0,3736,5
2024-08-16,Agua Mineral,Sur,Distribuidor,0,18.0,3736,117,0,3619,5
2024-08-17,Agua Mineral,Centro,Ecommerce,0,18.0,3619,123,0,3496,5
2024-08-18,Agua Mineral,Occidente,Ecommerce,0,18.0,3496,135,0,3361,5
2024-08-19,Agua Mineral,Sur,Tienda,0,18.0,3361,103,0,3258,5
2024-08-20,Agua Mineral,Occidente,Distribuidor,1,16.74,3258,106,0,3152,5
2024-08-21,Agua Mineral,Norte,Ecommerce,1,16.74,3152,130,0,3022,5
2024-08-22,Agua Mineral,Occidente,Distribuidor,0,18.0,3022,120,0,2902,5
2024-08-23,Agua Mineral,Sur,Tienda,0,18.0,2902,93,0,2809,5
2024-08-24,Agua Mineral,Sur,Distribuidor,0,18.0,2809,122,0,2687,5
2024-08-25,Agua Mineral,Sur,Ecommerce,0,18.0,2687,122,0,2565,5
2024-08-26,Agua Mineral,Occidente,Distribuidor,0,18.0,2565,112,0,2453,5
2024-08-27,Agua Mineral,Occidente,Tienda,0,18.0,2453,97,0,2356,5
2024-08-28,Agua Mineral,Occidente,Distribuidor,0,18.0,2356,102,0,2254,5
2024-08-29,Agua Mineral,Occidente,Ecommerce,0,18.0,2254,81,0,2173,5
2024-08-30,Agua Mineral,Sur,Ecommerce,0,18.0,2173,110,0,2063,5
2024-08-31,Agua Mineral,Norte,Tienda,0,18.0,2063,127,0,1936,5
2024-09-01,Agua Mineral,Norte,Tienda,0,18.0,1936,112,0,1824,5
2024-09-02,Agua Mineral,Norte,Distribuidor,0,18.0,1824,80,0,1744,5
2024-09-03,Agua Mineral,Occidente,Distribuidor,0,18.0,1744,110,0,1634,5
2024-09-04,Agua Mineral,Centro,Distribuidor,0,18.0,1634,98,0,1536,5
2024-09-05,Agua Mineral,Occidente,Tienda,1,16.74,1536,130,3735,5141,5
2024-09-06,Agua Mineral,Occidente,Tienda,1,16.74,5141,150,0,4991,5
2024-09-07,Agua Mineral,Sur,Tienda,1,16.74,4991,169,0,4822,5
2024-09-08,Agua Mineral,Norte,Distribuidor,0,18.0,4822,140,0,4682,5
2024-09-09,Agua Mineral,Norte,Tienda,0,18.0,4682,100,0,4582,5
2024-09-10,Agua Mineral,Occidente,Ecommerce,0,18.0,4582,106,0,4476,5
2024-09-11,Agua Mineral,Sur,Distribuidor,0,18.0,4476,106,0,4370,5
2024-09-12,Agua Mineral,Norte,Ecommerce,0,18.0,4370,92,0,4278,5
2024-09-13,Agua Mineral,Occidente,Ecommerce,0,18.0,4278,111,0,4167,5
2024-09-14,Agua Mineral,Norte,Distribuidor,0,18.0,4167,115,0,4052,5
2024-09-15,Agua Mineral,Norte,Distribuidor,0,18.0,4052,133,0,3919,5
2024-09-16,Agua Mineral,Centro,Tienda,0,18.0,3919,103,0,3816,5
2024-09-17,Agua Mineral,Occidente,Ecommerce,0,18.0,3816,98,0,3718,5
2024-09-18,Agua Mineral,Sur,Tienda,0,18.0,3718,95,0,3623,5
2024-09-19,Agua Mineral,Occidente,Ecommerce,0,18.0,3623,87,0,3536,5
2024-09-20,Agua Mineral,Sur,Ecommerce,1,16.74,3536,117,0,3419,5
2024-09-21,Agua Mineral,Occidente,Distribuidor,1,16.74,3419,157,0,3262,5
2024-09-22,Agua Mineral,Centro,Distribuidor,0,18.0,3262,116,0,3146,5
2024-09-23,Agua Mineral,Occidente,Tienda,0,18.0,3146,101,0,3045,5
2024-09-24,Agua Mineral,Centro,Ecommerce,0,18.0,3045,102,0,2943,5
2024-09-25,Agua Mineral,Occidente,Ecommerce,0,18.0,2943,140,0,2803,5
2024-09-26,Agua Mineral,Sur,Distribuidor,0,18.0,2803,94,0,2709,5
2024-09-27,Agua Mineral,Centro,Ecommerce,0,18.0,2709,76,0,2633,5
2024-09-28,Agua Mineral,Centro,Tienda,0,18.0,2633,147,0,2486,5
2024-09-29,Agua Mineral,Centro,Tienda,0,18.0,2486,102,0,2384,5
2024-09-30,Agua Mineral,Occidente,Distribuidor,0,18.0,2384,116,0,2268,5
2024-10-01,Agua Mineral,Centro,Tienda,0,18.0,2268,88,0,2180,5
2024-10-02,Agua Mineral,Centro,Ecommerce,0,18.0,2180,92,0,2088,5
2024-10-03,Agua Mineral,Occidente,Tienda,0,18.0,2088,114,0,1974,5
2024-10-04,Agua Mineral,Occidente,Ecommerce,0,18.0,1974,104,0,1870,5
2024-10-05,Agua Mineral,Sur,Tienda,1,16.74,1870,142,0,1728,5
2024-10-06,Agua Mineral,Occidente,Distribuidor,1,16.74,1728,141,0,1587,5
2024-10-07,Agua Mineral,Occidente,Distribuidor,1,16.74,1587,130,0,1457,5
2024-10-08,Agua Mineral,Occidente,Tienda,0,18.0,1457,86,3911,5282,5
2024-10-09,Agua Mineral,Centro,Ecommerce,0,18.0,5282,111,0,5171,5
2024-10-10,Agua Mineral,Sur,Ecommerce,0,18.0,5171,100,0,5071,5
2024-10-11,Agua Mineral,Sur,Tienda,0,18.0,5071,88,0,4983,5
2024-10-12,Agua Mineral,Sur,Tienda,0,18.0,4983,111,0,4872,5
2024-10-13,Agua Mineral,Norte,Ecommerce,0,18.0,4872,129,0,4743,5
2024-10-14,Agua Mineral,Centro,Distribuidor,0,18.0,4743,74,0,4669,5
2024-10-15,Agua Mineral,Centro,Distribuidor,0,18.0,4669,114,0,4555,5
2024-10-16,Agua Mineral,Norte,Tienda,0,18.0,4555,82,0,4473,5
2024-10-17,Agua Mineral,Occidente,Tienda,0,18.0,4473,99,0,4374,5
2024-10-18,Agua Mineral,Sur,Distribuidor,0,18.0,4374,104,0,4270,5
2024-10-19,Agua Mineral,Sur,Ecommerce,0,18.0,4270,116,0,4154,5
2024-10-20,Agua Mineral,Sur,Tienda,1,16.74,4154,172,0,3982,5
2024-10-21,Agua Mineral,Norte,Tienda,1,16.74,3982,135,0,3847,5
2024-10-22,Agua Mineral,Norte,Ecommerce,0,18.0,3847,115,0,3732,5
2024-10-23,Agua Mineral,Sur,Tienda,0,18.0,3732,104,0,3628,5
2024-10-24,Agua Mineral,Centro,Distribuidor,0,18.0,3628,76,0,3552,5
2024-10-25,Agua Mineral,Occidente,Distribuidor,0,18.0,3552,91,0,3461,5
2024-10-26,Agua Mineral,Centro,Tienda,0,18.0,3461,132,0,3329,5
2024-10-27,Agua Mineral,Sur,Distribuidor,0,18.0,3329,143,0,3186,5
2024-10-28,Agua Mineral,Norte,Ecommerce,0,18.0,3186,101,0,3085,5
2024-10-29,Agua Mineral,Occidente,Distribuidor,0,18.0,3085,115,0,2970,5
2024-10-30,Agua Mineral,Sur,Tienda,0,18.0,2970,102,0,2868,5
2024-10-31,Agua Mineral,Occidente,Tienda,0,18.0,2868,108,0,2760,5
2024-11-01,Agua Mineral,Centro,Ecommerce,0,18.0,2760,124,0,2636,5
2024-11-02,Agua Mineral,Occidente,Tienda,0,18.0,2636,160,0,2476,5
2024-11-03,Agua Mineral,Sur,Distribuidor,0,18.0,2476,174,0,2302,5
2024-11-04,Agua Mineral,Occidente,Distribuidor,0,18.0,2302,110,0,2192,5
2024-11-05,Agua Mineral,Norte,Tienda,1,16.74,2192,164,0,2028,5
2024-11-06,Agua Mineral,Norte,Ecommerce,1,16.74,2028,182,0,1846,5
2024-11-07,Agua Mineral,Sur,Distribuidor,1,16.74,1846,170,0,1676,5
2024-11-08,Agua Mineral,Norte,Distribuidor,0,18.0,1676,113,0,1563,5
2024-11-09,Agua Mineral,Centro,Tienda,0,18.0,1563,163,0,1400,5
2024-11-10,Agua Mineral,Occidente,Distribuidor,1,16.74,1400,199,3705,4906,5
2024-11-11,Agua Mineral,Occidente,Distribuidor,1,16.74,4906,150,0,4756,5
2024-11-12,Agua Mineral,Centro,Distribuidor,0,18.0,4756,128,0,4628,5
2024-11-13,Agua Mineral,Occidente,Tienda,0,18.0,4628,132,0,4496,5
2024-11-14,Agua Mineral,Occidente,Tienda,1,16.74,4496,158,0,4338,5
2024-11-15,Agua Mineral,Sur,Distribuidor,0,18.0,4338,104,0,4234,5
2024-11-16,Agua Mineral,Occidente,Distribuidor,0,18.0,4234,138,0,4096,5
2024-11-17,Agua Mineral,Sur,Ecommerce,0,18.0,4096,154,0,3942,5
2024-11-18,Agua Mineral,Centro,Ecommerce,0,18.0,3942,122,0,3820,5
2024-11-19,Agua Mineral,Occidente,Ecommerce,0,18.0,3820,122,0,3698,5
2024-11-20,Agua Mineral,Sur,Tienda,1,16.74,3698,168,0,3530,5
2024-11-21,Agua Mineral,Norte,Tienda,1,16.74,3530,162,0,3368,5
2024-11-22,Agua Mineral,Centro,Distribuidor,0,18.0,3368,133,0,3235,5
2024-11-23,Agua Mineral,Norte,Tienda,0,18.0,3235,156,0,3079,5
2024-11-24,Agua Mineral,Centro,Tienda,0,18.0,3079,157,0,2922,5
2024-11-25,Agua Mineral,Occidente,Distribuidor,0,18.0,2922,99,0,2823,5
2024-11-26,Agua Mineral,Sur,Distribuidor,0,18.0,2823,125,0,2698,5
2024-11-27,Agua Mineral,Norte,Distribuidor,0,18.0,2698,122,0,2576,5
2024-11-28,Agua Mineral,Norte,Ecommerce,0,18.0,2576,125,0,2451,5
2024-11-29,Agua Mineral,Centro,Distribuidor,0,18.0,2451,146,0,2305,5
2024-11-30,Agua Mineral,Occidente,Distribuidor,0,18.0,2305,161,0,2144,5
2024-12-01,Agua Mineral,Occidente,Tienda,0,18.0,2144,162,0,1982,5
2024-12-02,Agua Mineral,Occidente,Distribuidor,0,18.0,1982,123,0,1859,5
2024-12-03,Agua Mineral,Sur,Tienda,0,18.0,1859,132,0,1727,5
2024-12-04,Agua Mineral,Occidente,Distribuidor,0,18.0,1727,136,0,1591,5
2024-12-05,Agua Mineral,Occidente,Tienda,1,16.74,1591,174,0,1417,5
2024-12-06,Agua Mineral,Norte,Tienda,1,16.74,1417,171,3981,5227,5
2024-12-07,Agua Mineral,Norte,Tienda,1,16.74,5227,213,0,5014,5
2024-12-08,Agua Mineral,Centro,Tienda,0,18.0,5014,156,0,4858,5
2024-12-09,Agua Mineral,Norte,Ecommerce,0,18.0,4858,135,0,4723,5
2024-12-10,Agua Mineral,Norte,Tienda,1,16.74,4723,161,0,4562,5
2024-12-11,Agua Mineral,Norte,Distribuidor,0,18.0,4562,140,0,4422,5
2024-12-12,Agua Mineral,Sur,Tienda,0,18.0,4422,157,0,4265,5
2024-12-13,Agua Mineral,Occidente,Tienda,0,18.0,4265,148,0,4117,5
2024-12-14,Agua Mineral,Centro,Tienda,0,18.0,4117,171,0,3946,5
2024-12-15,Agua Mineral,Centro,Ecommerce,0,18.0,3946,167,0,3779,5
2024-12-16,Agua Mineral,Norte,Ecommerce,0,18.0,3779,135,0,3644,5
2024-12-17,Agua Mineral,Centro,Tienda,0,18.0,3644,141,0,3503,5
2024-12-18,Agua Mineral,Sur,Distribuidor,0,18.0,3503,142,0,3361,5
2024-12-19,Agua Mineral,Occidente,Distribuidor,0,18.0,3361,124,0,3237,5
2024-12-20,Agua Mineral,Norte,Tienda,1,16.74,3237,159,0,3078,5
2024-12-21,Agua Mineral,Norte,Distribuidor,1,16.74,3078,212,0,2866,5
2024-12-22,Agua Mineral,Centro,Tienda,0,18.0,2866,168,0,2698,5
2024-12-23,Agua Mineral,Sur,Ecommerce,0,18.0,2698,143,0,2555,5
2024-12-24,Agua Mineral,Norte,Distribuidor,0,18.0,2555,113,0,2442,5
2024-12-25,Agua Mineral,Norte,Tienda,0,18.0,2442,138,0,2304,5
2024-12-26,Agua Mineral,Occidente,Tienda,1,16.74,2304,161,0,2143,5
2024-12-27,Agua Mineral,Occidente,Ecommerce,0,18.0,2143,162,0,1981,5
2024-12-28,Agua Mineral,Sur,Distribuidor,0,18.0,1981,158,0,1823,5
2024-12-29,Agua Mineral,Occidente,Ecommerce,0,18.0,1823,161,0,1662,5
2024-12-30,Agua Mineral,Sur,Tienda,0,18.0,1662,147,0,1515,5
2024-12-31,Agua Mineral,Sur,Ecommerce,0,18.0,1515,137,3733,5111,5
2025-01-01,Agua Mineral,Norte,Distribuidor,0,18.0,5111,128,0,4983,5
2025-01-02,Agua Mineral,Norte,Tienda,0,18.0,4983,140,0,4843,5
2025-01-03,Agua Mineral,Sur,Ecommerce,0,18.0,4843,136,0,4707,5
2025-01-04,Agua Mineral,Norte,Distribuidor,0,18.0,4707,141,0,4566,5
2025-01-05,Agua Mineral,Centro,Tienda,1,16.74,4566,198,0,4368,5
2025-01-06,Agua Mineral,Sur,Ecommerce,1,16.74,4368,151,0,4217,5
2025-01-07,Agua Mineral,Norte,Tienda,1,16.74,4217,142,0,4075,5
2025-01-08,Agua Mineral,Sur,Ecommerce,0,18.0,4075,117,0,3958,5
2025-01-09,Agua Mineral,Centro,Distribuidor,0,18.0,3958,142,0,3816,5
2025-01-10,Agua Mineral,Sur,Ecommerce,0,18.0,3816,139,0,3677,5
2025-01-11,Agua Mineral,Sur,Distribuidor,0,18.0,3677,158,0,3519,5
2025-01-12,Agua Mineral,Occidente,Tienda,0,18.0,3519,135,0,3384,5
2025-01-13,Agua Mineral,Occidente,Ecommerce,0,18.0,3384,123,0,3261,5
